universidad,porcentaje ttl-zero-during-transit, porcentajeRTT
cam.ac.uk,72.72727272727273,0.3326947580684315
cam.ac.uk,72.72727272727273,0.3287651647220958
cam.ac.uk,68.18181818181817,0.349192196672613
cam.ac.uk,63.63636363636363,0.36280482465570624
cam.ac.uk,68.18181818181817,0.35077680240977893
cam.ac.uk,63.63636363636363,0.3626116080717607
cam.ac.uk,72.72727272727273,0.3295571804046631
cam.ac.uk,68.18181818181817,0.3522203835574063
cam.ac.uk,72.72727272727273,0.33090234886516223
cam.ac.uk,72.72727272727273,0.33001098849556665
cam.ac.uk,68.18181818181817,0.3444094332781705
cam.ac.uk,72.72727272727273,0.3334797729145397
cam.ac.uk,68.18181818181817,0.34514261375774036
cam.ac.uk,68.18181818181817,0.34588145125995984
cam.ac.uk,68.18181818181817,0.3466034910895608
cam.ac.uk,72.72727272727273,0.3362821774049239
cam.ac.uk,72.72727272727273,0.3272785706953569
cam.ac.uk,72.72727272727273,0.3280950026078658
cam.ac.uk,72.72727272727273,0.33204463395205414
unimelb.edu.au,37.5,0.3713553547859192
unimelb.edu.au,37.5,0.36551013588905334
unimelb.edu.au,50.0,0.31184595823287964
unimelb.edu.au,37.5,0.3625485301017761
unimelb.edu.au,37.5,0.36545875668525696
unimelb.edu.au,37.5,0.3663902282714844
unimelb.edu.au,37.5,0.36205723881721497
unimelb.edu.au,37.5,0.36805886030197144
unimelb.edu.au,37.5,0.3744015395641327
unimelb.edu.au,37.5,0.3755773901939392
unimelb.edu.au,37.5,0.3634631931781769
unimelb.edu.au,50.0,0.307951956987381
unimelb.edu.au,37.5,0.36845725774765015
unimelb.edu.au,37.5,0.3629871904850006
unimelb.edu.au,37.5,0.36653733253479004
unimelb.edu.au,37.5,0.3640623092651367
unimelb.edu.au,37.5,0.3690308928489685
unimelb.edu.au,50.0,0.30289167165756226
unimelb.edu.au,37.5,0.36659184098243713
unimelb.edu.au,37.5,0.3651534914970398
unimelb.edu.au,37.5,0.3764842450618744
unimelb.edu.au,37.5,0.3655143678188324
unimelb.edu.au,37.5,0.36952438950538635
unimelb.edu.au,37.5,0.37199851870536804
unimelb.edu.au,37.5,0.3649113178253174
unimelb.edu.au,37.5,0.36597126722335815
unimelb.edu.au,50.0,0.309039443731308
unimelb.edu.au,37.5,0.3690004348754883
unimelb.edu.au,37.5,0.3688097298145294
unimelb.edu.au,37.5,0.3720434606075287
du.ac.in,40.0,0.3569279909133911
du.ac.in,38.46153846153847,0.3903987224285419
du.ac.in,40.0,0.3522806167602539
du.ac.in,50.0,0.31549925804138185
du.ac.in,30.76923076923077,0.4010002246269813
du.ac.in,40.0,0.35389134883880613
du.ac.in,30.76923076923077,0.4012479231907771
du.ac.in,50.0,0.3130859375
du.ac.in,30.76923076923077,0.4249902321742131
du.ac.in,50.0,0.3378262758255005
du.ac.in,50.0,0.31660916805267336
du.ac.in,40.0,0.35998096466064455
du.ac.in,38.46153846153847,0.3929763757265531
du.ac.in,50.0,0.32387380599975585
du.ac.in,30.76923076923077,0.39943280586829555
du.ac.in,30.76923076923077,0.4031531443962684
du.ac.in,30.76923076923077,0.3963243594536415
du.ac.in,50.0,0.31656560897827146
du.ac.in,50.0,0.3132858037948608
du.ac.in,38.46153846153847,0.3662862961108868
du.ac.in,38.46153846153847,0.36865320572486293
du.ac.in,30.76923076923077,0.4022519771869366
du.ac.in,30.76923076923077,0.4042395811814528
du.ac.in,38.46153846153847,0.39477166762718785
du.ac.in,38.46153846153847,0.36611579014704776
du.ac.in,30.76923076923077,0.4042804974776048
du.ac.in,38.46153846153847,0.36682416842533994
du.ac.in,30.76923076923077,0.4077586760887733
du.ac.in,50.0,0.3414409637451172
du.ac.in,40.0,0.3611210823059082
www.unikin.ac.cd,64.28571428571429,0.3337467738560268
www.unikin.ac.cd,57.14285714285714,0.38200581073760986
www.unikin.ac.cd,57.14285714285714,0.3608487333570208
www.unikin.ac.cd,57.14285714285714,0.36152533122471403
www.unikin.ac.cd,57.14285714285714,0.3566837991986956
www.unikin.ac.cd,64.28571428571429,0.3244196857724871
www.unikin.ac.cd,50.0,0.38170688492911203
www.unikin.ac.cd,57.14285714285714,0.36204326152801514
www.unikin.ac.cd,57.14285714285714,0.354521495955331
www.unikin.ac.cd,57.14285714285714,0.3556465932301113
www.unikin.ac.cd,42.857142857142854,0.4143233299255371
www.unikin.ac.cd,50.0,0.3882704632622855
www.unikin.ac.cd,57.14285714285714,0.35437677587781635
www.unikin.ac.cd,50.0,0.3779481989996774
www.unikin.ac.cd,50.0,0.38179028034210205
www.unikin.ac.cd,57.14285714285714,0.35458803176879883
www.unikin.ac.cd,57.14285714285714,0.3566187790461949
www.unikin.ac.cd,57.14285714285714,0.35824780804770334
www.unikin.ac.cd,57.14285714285714,0.3568153040749686
www.unikin.ac.cd,57.14285714285714,0.358548777444022
www.unikin.ac.cd,50.0,0.3805795567376273
www.unikin.ac.cd,57.14285714285714,0.3551389149257115
www.unikin.ac.cd,57.14285714285714,0.34428274631500244
www.unikin.ac.cd,57.14285714285714,0.3560307366507394
www.unikin.ac.cd,64.28571428571429,0.33020496368408203
www.unikin.ac.cd,50.0,0.37911616052900043
www.unikin.ac.cd,57.14285714285714,0.3556657007762364
www.unikin.ac.cd,57.14285714285714,0.35398500306265696
www.unikin.ac.cd,57.14285714285714,0.3588389498846872
www.unikin.ac.cd,57.14285714285714,0.35765933990478516
