ttl,ip,RTT
450,*,1.0433893203735352
451,*,1.039461612701416
452,*,1.0433919429779053
453,*,1.0355288982391357
454,*,0.31955885887145996
455,*,0.06359982490539551
456,*,0.09134411811828613
457,*,0.36725902557373047
458,*,1.0435466766357422
459,*,0.07530570030212402
460,*,1.0434727668762207
461,*,0.6914050579071045
462,*,0.2114863395690918
463,*,1.0515024662017822
464,*,1.0514366626739502
465,*,1.031498670578003
466,*,0.05966329574584961
467,*,0.1073763370513916
468,*,1.0634822845458984
469,*,1.0435543060302734
470,*,1.055478811264038
471,*,1.0433576107025146
472,*,0.37550997734069824
473,*,0.07153105735778809
474,*,0.04788613319396973
475,*,0.31470274925231934
476,*,0.1153407096862793
